task_id,domain,anchor,layer,component,final_kl,final_flip,delta_nll_suffix,metric,value
qa_18,qa,final,16,mlp_only,7.815238495822996e-05,0.0,0.0,,
qa_6,qa,mid,0,resid,0.001947020529769361,0.0,0.3643765151500702,,
qa_6,qa,mid,0,attn_only,0.004194514825940132,0.0,0.3658909499645233,,
qa_6,qa,mid,0,mlp_only,0.0022758867125958204,0.0,0.0012905001640319824,,
qa_6,qa,mid,2,resid,0.0022721097338944674,0.0,0.35395827889442444,,
qa_6,qa,mid,2,attn_only,0.0005315405433066189,0.0,0.003796309232711792,,
qa_6,qa,mid,2,mlp_only,0.0019397704163566232,0.0,0.0003827214241027832,,
qa_6,qa,mid,4,resid,0.0005054522189311683,0.0,0.33437827229499817,,
qa_6,qa,mid,4,attn_only,0.0015026571927592158,0.0,0.0012023746967315674,,
qa_6,qa,mid,4,mlp_only,0.0005031606997363269,0.0,0.004933595657348633,,
qa_6,qa,mid,6,resid,0.0022751858923584223,0.0,0.33273783326148987,,
qa_6,qa,mid,6,attn_only,0.0005025843274779618,0.0,0.0036467313766479492,,
qa_6,qa,mid,6,mlp_only,0.0005066784797236323,0.0,0.005079358816146851,,
qa_6,qa,mid,12,resid,0.0005120803252793849,0.0,0.3140728175640106,,
qa_6,qa,mid,12,attn_only,0.0005040537798777223,0.0,0.003981798887252808,,
qa_6,qa,mid,12,mlp_only,0.0014906845754012465,0.0,0.002757459878921509,,
qa_6,qa,mid,16,resid,0.0005026902654208243,0.0,0.31366196274757385,,
qa_6,qa,mid,16,attn_only,0.0005024528363719583,0.0,-0.0001576542854309082,,
qa_6,qa,mid,16,mlp_only,0.0005054543144069612,0.0,0.005509734153747559,,
qa_6,qa,final,0,resid,13.392340660095215,1.0,0.0,,
qa_6,qa,final,0,attn_only,12.519662857055664,1.0,0.0,,
qa_6,qa,final,0,mlp_only,0.0020356227178126574,0.0,0.0,,
qa_6,qa,final,2,resid,13.573538780212402,1.0,0.0,,
qa_6,qa,final,2,attn_only,0.0005489293835125864,0.0,0.0,,
qa_6,qa,final,2,mlp_only,0.0005247233202680945,0.0,0.0,,
qa_6,qa,final,4,resid,13.977422714233398,1.0,0.0,,
qa_6,qa,final,4,attn_only,0.0005136426188983023,0.0,0.0,,
qa_6,qa,final,4,mlp_only,0.0005725156515836716,0.0,0.0,,
qa_6,qa,final,6,resid,13.078301429748535,1.0,0.0,,
qa_6,qa,final,6,attn_only,3.8218229747144505e-05,0.0,0.0,,
qa_6,qa,final,6,mlp_only,0.007856180891394615,0.0,0.0,,
qa_6,qa,final,12,resid,13.254507064819336,1.0,0.0,,
qa_6,qa,final,12,attn_only,0.0040380391292274,0.0,0.0,,
qa_6,qa,final,12,mlp_only,0.0023736439179629087,0.0,0.0,,
qa_6,qa,final,16,resid,12.101415634155273,1.0,0.0,,
qa_6,qa,final,16,attn_only,0.024478230625391006,0.0,0.0,,
qa_6,qa,final,16,mlp_only,0.00403637858107686,0.0,0.0,,
code_17,code,mid,0,resid,0.017621129751205444,0.0,0.42523738741874695,,
code_17,code,mid,0,attn_only,0.025037016719579697,0.0,0.4259367287158966,,
code_17,code,mid,0,mlp_only,0.013265402056276798,0.0,0.04961630702018738,,
code_17,code,mid,2,resid,0.0176096148788929,0.0,0.4085456430912018,,
code_17,code,mid,2,attn_only,0.0016682002460584044,0.0,0.0005179643630981445,,
code_17,code,mid,2,mlp_only,4.510038343141787e-05,0.0,0.003506958484649658,,
code_17,code,mid,4,resid,0.02518162690103054,0.0,0.39470043778419495,,
code_17,code,mid,4,attn_only,3.80967503588181e-05,0.0,0.0005568861961364746,,
code_17,code,mid,4,mlp_only,0.0052661895751953125,0.0,0.00335693359375,,
code_17,code,mid,6,resid,0.017538506537675858,0.0,0.3799573481082916,,
code_17,code,mid,6,attn_only,2.1804375137435272e-05,0.0,0.0011372566223144531,,
code_17,code,mid,6,mlp_only,0.0059221116825938225,0.0,2.1070241928100586e-05,,
code_17,code,mid,12,resid,0.024990038946270943,0.0,0.3117544949054718,,
code_17,code,mid,12,attn_only,0.00223429873585701,0.0,-0.0028236806392669678,,
code_17,code,mid,12,mlp_only,0.0019702392164617777,0.0,0.0037737488746643066,,
code_17,code,mid,16,resid,0.005845054984092712,0.0,0.29257962107658386,,
code_17,code,mid,16,attn_only,0.0018332310719415545,0.0,6.717443466186523e-05,,
code_17,code,mid,16,mlp_only,0.005626763217151165,0.0,0.0018398761749267578,,
code_17,code,final,0,resid,2.052570104598999,0.0,0.0,,
code_17,code,final,0,attn_only,3.5835111141204834,1.0,0.0,,
code_17,code,final,0,mlp_only,0.005541612859815359,0.0,0.0,,
code_17,code,final,2,resid,1.316774845123291,0.0,0.0,,
code_17,code,final,2,attn_only,0.02574700489640236,0.0,0.0,,
code_17,code,final,2,mlp_only,0.0018432153156027198,0.0,0.0,,
code_17,code,final,4,resid,2.2274253368377686,1.0,0.0,,
code_17,code,final,4,attn_only,0.00551426550373435,0.0,0.0,,
code_17,code,final,4,mlp_only,0.005424243863672018,0.0,0.0,,
code_17,code,final,6,resid,5.856028079986572,1.0,0.0,,
code_17,code,final,6,attn_only,0.0021024669986218214,0.0,0.0,,
code_17,code,final,6,mlp_only,0.0018450153293088078,0.0,0.0,,
code_17,code,final,12,resid,16.56172752380371,1.0,0.0,,
code_17,code,final,12,attn_only,0.011586572043597698,0.0,0.0,,
code_17,code,final,12,mlp_only,0.0030291383154690266,0.0,0.0,,
code_17,code,final,16,resid,18.13734245300293,1.0,0.0,,
code_17,code,final,16,attn_only,0.005373211111873388,0.0,0.0,,
code_17,code,final,16,mlp_only,0.01450522243976593,0.0,0.0,,
code_11,code,mid,0,resid,0.0002054200740531087,0.0,0.10247072577476501,,
code_11,code,mid,0,attn_only,4.0412211092188954e-05,0.0,0.10375499725341797,,
code_11,code,mid,0,mlp_only,4.7407006604771595e-06,0.0,0.002636939287185669,,
code_11,code,mid,2,resid,0.00022225496650207788,0.0,0.10325819253921509,,
code_11,code,mid,2,attn_only,2.431174152661697e-06,0.0,0.0029563307762145996,,
code_11,code,mid,2,mlp_only,0.0011788445990532637,0.0,0.0030403733253479004,,
code_11,code,mid,4,resid,6.443737220251933e-05,0.0,0.10176742076873779,,
code_11,code,mid,4,attn_only,0.0011557645630091429,0.0,0.0021647512912750244,,
code_11,code,mid,4,mlp_only,4.032693323097192e-05,0.0,0.0005076825618743896,,
code_11,code,mid,6,resid,0.001132648205384612,0.0,0.09140715003013611,,
code_11,code,mid,6,attn_only,3.094342537224293e-05,0.0,-0.00040921568870544434,,
code_11,code,mid,6,mlp_only,0.0004247707547619939,0.0,0.004073083400726318,,
code_11,code,mid,12,resid,0.00019525058451108634,0.0,0.08189427852630615,,
code_11,code,mid,12,attn_only,3.214233584003523e-05,0.0,0.0027704834938049316,,
code_11,code,mid,12,mlp_only,0.0003016777918674052,0.0,0.002046734094619751,,
code_11,code,mid,16,resid,3.738133091246709e-05,0.0,0.07386460900306702,,
code_11,code,mid,16,attn_only,4.953560164722148e-06,0.0,0.002992182970046997,,
code_11,code,mid,16,mlp_only,4.104643448954448e-05,0.0,0.00153389573097229,,
code_11,code,final,0,resid,9.030702590942383,1.0,0.0,,
code_11,code,final,0,attn_only,9.212607383728027,1.0,0.0,,
code_11,code,final,0,mlp_only,0.0010583865223452449,0.0,0.0,,
code_11,code,final,2,resid,10.387348175048828,1.0,0.0,,
code_11,code,final,2,attn_only,0.0002311493008164689,0.0,0.0,,
code_11,code,final,2,mlp_only,0.0005718215834349394,0.0,0.0,,
code_11,code,final,4,resid,9.88232707977295,1.0,0.0,,
code_11,code,final,4,attn_only,0.0015565684298053384,0.0,0.0,,
code_11,code,final,4,mlp_only,5.4746433306718245e-05,0.0,0.0,,
code_11,code,final,6,resid,7.826579570770264,1.0,0.0,,
code_11,code,final,6,attn_only,0.0011892977636307478,0.0,0.0,,
code_11,code,final,6,mlp_only,0.0014776705065742135,0.0,0.0,,
code_11,code,final,12,resid,11.737520217895508,1.0,0.0,,
code_11,code,final,12,attn_only,0.0014855604385957122,0.0,0.0,,
code_11,code,final,12,mlp_only,0.0028537455946207047,0.0,0.0,,
code_11,code,final,16,resid,13.521565437316895,1.0,0.0,,
code_11,code,final,16,attn_only,0.006375542841851711,0.0,0.0,,
code_11,code,final,16,mlp_only,0.0018405268201604486,0.0,0.0,,
math_10,math,mid,0,resid,0.09132330119609833,0.0,0.4618440270423889,,
math_10,math,mid,0,attn_only,0.0672568753361702,0.0,0.4628649353981018,,
math_10,math,mid,0,mlp_only,0.002056956524029374,0.0,0.012477695941925049,,
math_10,math,mid,2,resid,0.09132582694292068,0.0,0.44781678915023804,,
math_10,math,mid,2,attn_only,8.595491817686707e-05,0.0,-0.0012190639972686768,,
math_10,math,mid,2,mlp_only,0.0016455925069749355,0.0,0.003247201442718506,,
math_10,math,mid,4,resid,0.08446846902370453,0.0,0.4351036548614502,,
math_10,math,mid,4,attn_only,1.2175760275567882e-05,0.0,0.0008897334337234497,,
math_10,math,mid,4,mlp_only,0.0018545520724728703,0.0,0.0021971315145492554,,
math_10,math,mid,6,resid,0.10070450603961945,0.0,0.41874343156814575,,
math_10,math,mid,6,attn_only,8.899698877939954e-05,0.0,0.0012283027172088623,,
math_10,math,mid,6,mlp_only,0.0016461730701848865,0.0,0.0016866177320480347,,
math_10,math,mid,12,resid,0.005313688889145851,0.0,0.3169497847557068,,
math_10,math,mid,12,attn_only,9.04362605069764e-05,0.0,0.0002809762954711914,,
math_10,math,mid,12,mlp_only,0.0016470726113766432,0.0,0.0017514526844024658,,
math_10,math,mid,16,resid,0.001406608964316547,0.0,0.2518882751464844,,
math_10,math,mid,16,attn_only,8.695467113284394e-05,0.0,0.001600518822669983,,
math_10,math,mid,16,mlp_only,9.038571988639887e-06,0.0,0.0008914768695831299,,
math_10,math,final,0,resid,0.8834423422813416,1.0,0.0,,
math_10,math,final,0,attn_only,0.8736320734024048,1.0,0.0,,
math_10,math,final,0,mlp_only,0.014571010135114193,0.0,0.0,,
math_10,math,final,2,resid,0.866270899772644,1.0,0.0,,
math_10,math,final,2,attn_only,0.00020370403944980353,0.0,0.0,,
math_10,math,final,2,mlp_only,0.0016136378981173038,0.0,0.0,,
math_10,math,final,4,resid,0.84128737449646,1.0,0.0,,
math_10,math,final,4,attn_only,0.0013884840300306678,0.0,0.0,,
math_10,math,final,4,mlp_only,0.0015576457371935248,0.0,0.0,,
math_10,math,final,6,resid,0.9081193208694458,1.0,0.0,,
math_10,math,final,6,attn_only,0.0004285497998353094,0.0,0.0,,
math_10,math,final,6,mlp_only,0.004076049663126469,0.0,0.0,,
math_10,math,final,12,resid,1.1427963972091675,1.0,0.0,,
math_10,math,final,12,attn_only,0.0019193951738998294,0.0,0.0,,
math_10,math,final,12,mlp_only,0.0035111650358885527,0.0,0.0,,
math_10,math,final,16,resid,1.5883384943008423,1.0,0.0,,
math_10,math,final,16,attn_only,0.009858681820333004,0.0,0.0,,
math_10,math,final,16,mlp_only,0.020811855792999268,0.0,0.0,,
code_18,code,mid,0,resid,3.452761302469298e-05,0.0,0.4612218737602234,,
code_18,code,mid,0,attn_only,6.371496056090109e-06,0.0,0.46255987882614136,,
code_18,code,mid,0,mlp_only,9.411927021574229e-05,0.0,0.03980931639671326,,
code_18,code,mid,2,resid,0.0001236775133293122,0.0,0.44093096256256104,,
code_18,code,mid,2,attn_only,5.712265192414634e-06,0.0,-0.00016629695892333984,,
code_18,code,mid,2,mlp_only,3.4142071854148526e-06,0.0,-8.299946784973145e-05,,
code_18,code,mid,4,resid,6.211001164047047e-05,0.0,0.4060395359992981,,
code_18,code,mid,4,attn_only,4.729365900857374e-05,0.0,0.0013778209686279297,,
code_18,code,mid,4,mlp_only,0.00010497202310943976,0.0,0.0025932490825653076,,
code_18,code,mid,6,resid,0.00012207540567032993,0.0,0.38762402534484863,,
code_18,code,mid,6,attn_only,5.7103032304439694e-05,0.0,-0.00041434168815612793,,
code_18,code,mid,6,mlp_only,7.525756518589333e-05,0.0,-0.0008996427059173584,,
code_18,code,mid,12,resid,0.00013441719056572765,0.0,0.32239603996276855,,
code_18,code,mid,12,attn_only,7.878992619225755e-05,0.0,-0.002728104591369629,,
code_18,code,mid,12,mlp_only,3.4213910566904815e-06,0.0,0.002992600202560425,,
code_18,code,mid,16,resid,8.804125536698848e-05,0.0,0.30471140146255493,,
code_18,code,mid,16,attn_only,2.9863431336707436e-05,0.0,-0.00211295485496521,,
code_18,code,mid,16,mlp_only,3.396947431610897e-05,0.0,-0.00022590160369873047,,
code_18,code,final,0,resid,14.111502647399902,1.0,0.0,,
code_18,code,final,0,attn_only,12.490345001220703,1.0,0.0,,
code_18,code,final,0,mlp_only,0.0008763212244957685,0.0,0.0,,
code_18,code,final,2,resid,14.581875801086426,1.0,0.0,,
code_18,code,final,2,attn_only,0.0005868995795026422,0.0,0.0,,
code_18,code,final,2,mlp_only,0.0007429213146679103,0.0,0.0,,
code_18,code,final,4,resid,11.913435935974121,1.0,0.0,,
code_18,code,final,4,attn_only,0.0005572348600253463,0.0,0.0,,
code_18,code,final,4,mlp_only,0.000545240007340908,0.0,0.0,,
code_18,code,final,6,resid,12.112876892089844,1.0,0.0,,
code_18,code,final,6,attn_only,7.28378290659748e-05,0.0,0.0,,
code_18,code,final,6,mlp_only,0.00024018656404223293,0.0,0.0,,
code_18,code,final,12,resid,8.738428115844727,1.0,0.0,,
code_18,code,final,12,attn_only,0.001948245451785624,0.0,0.0,,
code_18,code,final,12,mlp_only,0.0007531394367106259,0.0,0.0,,
code_18,code,final,16,resid,10.371737480163574,1.0,0.0,,
code_18,code,final,16,attn_only,0.05902479216456413,0.0,0.0,,
code_18,code,final,16,mlp_only,0.009208478033542633,0.0,0.0,,
qa_4,qa,mid,0,resid,7.94759813516066e-09,0.0,0.785642147064209,,
qa_4,qa,mid,0,attn_only,-1.0081760137836682e-07,0.0,0.7954287528991699,,
qa_4,qa,mid,0,mlp_only,-4.376418871743226e-08,0.0,0.023580312728881836,,
qa_4,qa,mid,2,resid,-1.393708592978271e-09,0.0,0.8003637790679932,,
qa_4,qa,mid,2,attn_only,-1.0172909981065459e-07,0.0,0.004924803972244263,,
qa_4,qa,mid,2,mlp_only,-7.561422421531461e-08,0.0,0.008143752813339233,,
qa_4,qa,mid,4,resid,-3.006999804711086e-08,0.0,0.7790703773498535,,
qa_4,qa,mid,4,attn_only,-5.963960347799002e-08,0.0,0.008219242095947266,,
qa_4,qa,mid,4,mlp_only,-3.5485271610014024e-08,0.0,-0.001092284917831421,,
qa_4,qa,mid,6,resid,-1.4071412479665923e-08,0.0,0.7168669700622559,,
qa_4,qa,mid,6,attn_only,-9.8518540880832e-08,0.0,0.002750307321548462,,
qa_4,qa,mid,6,mlp_only,-7.889711639563757e-08,0.0,0.0038631856441497803,,
qa_4,qa,mid,12,resid,-1.1346587314164935e-07,0.0,0.5782784819602966,,
qa_4,qa,mid,12,attn_only,-6.198248314603916e-08,0.0,0.0007260143756866455,,
qa_4,qa,mid,12,mlp_only,-8.394874839723343e-08,0.0,0.00020813941955566406,,
qa_4,qa,mid,16,resid,-1.1042764214153067e-07,0.0,0.5190890431404114,,
qa_4,qa,mid,16,attn_only,-1.063092227582274e-07,0.0,0.0016818344593048096,,
qa_4,qa,mid,16,mlp_only,-3.835390316453413e-08,0.0,0.01084795594215393,,
qa_4,qa,final,0,resid,-1.0437948105845862e-07,0.0,0.0,,
qa_4,qa,final,0,attn_only,-4.4631082829482693e-08,0.0,0.0,,
qa_4,qa,final,0,mlp_only,-4.6624272442841175e-08,0.0,0.0,,
qa_4,qa,final,2,resid,3.8184651884876075e-08,0.0,0.0,,
qa_4,qa,final,2,attn_only,-1.4519511815080932e-08,0.0,0.0,,
qa_4,qa,final,2,mlp_only,1.2828927253849542e-08,0.0,0.0,,
qa_4,qa,final,4,resid,-6.398459362344511e-08,0.0,0.0,,
qa_4,qa,final,4,attn_only,-4.9210335362204205e-08,0.0,0.0,,
qa_4,qa,final,4,mlp_only,1.2898986767595488e-08,0.0,0.0,,
qa_4,qa,final,6,resid,6.062137458684447e-08,0.0,0.0,,
qa_4,qa,final,6,attn_only,-9.694201708043693e-08,0.0,0.0,,
qa_4,qa,final,6,mlp_only,7.853401484680944e-09,0.0,0.0,,
qa_4,qa,final,12,resid,2.4753367711127794e-07,0.0,0.0,,
qa_4,qa,final,12,attn_only,-4.0748595608874894e-08,0.0,0.0,,
qa_4,qa,final,12,mlp_only,-9.3719549454363e-08,0.0,0.0,,
qa_4,qa,final,16,resid,3.110301065589738e-07,0.0,0.0,,
qa_4,qa,final,16,attn_only,-3.762487210678955e-08,0.0,0.0,,
qa_4,qa,final,16,mlp_only,5.611387621229369e-08,0.0,0.0,,
qa_1,qa,mid,0,resid,0.0001643274154048413,0.0,-0.0024850070476531982,,
qa_1,qa,mid,0,attn_only,0.00017766882956493646,0.0,-0.00042319297790527344,,
qa_1,qa,mid,0,mlp_only,0.00021446151367854327,0.0,-0.0006720423698425293,,
qa_1,qa,mid,2,resid,0.00016584544209763408,0.0,0.00029975175857543945,,
qa_1,qa,mid,2,attn_only,0.00017660533194430172,0.0,-0.00043457746505737305,,
qa_1,qa,mid,2,mlp_only,0.0001785105123417452,0.0,0.0003224015235900879,,
qa_1,qa,mid,4,resid,0.00017868235590867698,0.0,-0.0019746124744415283,,
qa_1,qa,mid,4,attn_only,0.00017914945783559233,0.0,-0.0016565322875976562,,
qa_1,qa,mid,4,mlp_only,0.00017484361887909472,0.0,-0.0013084709644317627,,
qa_1,qa,mid,6,resid,0.00017423785175196826,0.0,0.0007589459419250488,,
qa_1,qa,mid,6,attn_only,0.00018030354112852365,0.0,9.238719940185547e-06,,
qa_1,qa,mid,6,mlp_only,0.00018087889475282282,0.0,0.0009707212448120117,,
qa_1,qa,mid,12,resid,0.00021221280621830374,0.0,-0.001315474510192871,,
qa_1,qa,mid,12,attn_only,5.635151410388062e-06,0.0,-0.00047203898429870605,,
qa_1,qa,mid,12,mlp_only,0.00017642682360019535,0.0,-0.001671522855758667,,
qa_1,qa,mid,16,resid,0.00017646074411459267,0.0,0.0013614892959594727,,
qa_1,qa,mid,16,attn_only,0.0001784101186785847,0.0,-0.002338409423828125,,
qa_1,qa,mid,16,mlp_only,1.965915180335287e-05,0.0,-0.002432495355606079,,
qa_1,qa,final,0,resid,0.01682971604168415,0.0,0.0,,
qa_1,qa,final,0,attn_only,0.033901397138834,0.0,0.0,,
qa_1,qa,final,0,mlp_only,0.00063176522962749,0.0,0.0,,
qa_1,qa,final,2,resid,0.007468123454600573,0.0,0.0,,
qa_1,qa,final,2,attn_only,7.69971011322923e-05,0.0,0.0,,
qa_1,qa,final,2,mlp_only,0.00019570696167647839,0.0,0.0,,
qa_1,qa,final,4,resid,0.012355147860944271,0.0,0.0,,
qa_1,qa,final,4,attn_only,1.5418012480949983e-05,0.0,0.0,,
qa_1,qa,final,4,mlp_only,2.207660691055935e-05,0.0,0.0,,
qa_1,qa,final,6,resid,0.01264525018632412,0.0,0.0,,
qa_1,qa,final,6,attn_only,1.6694159057806246e-05,0.0,0.0,,
qa_1,qa,final,6,mlp_only,0.0007207044982351363,0.0,0.0,,
qa_1,qa,final,12,resid,0.0036606157664209604,0.0,0.0,,
qa_1,qa,final,12,attn_only,6.656235927948728e-05,0.0,0.0,,
qa_1,qa,final,12,mlp_only,4.095945041626692e-05,0.0,0.0,,
qa_1,qa,final,16,resid,0.05633694678544998,0.0,0.0,,
qa_1,qa,final,16,attn_only,0.0001493719610152766,0.0,0.0,,
qa_1,qa,final,16,mlp_only,4.735870606964454e-05,0.0,0.0,,
math_14,math,mid,0,resid,0.0002027177979471162,0.0,0.44042885303497314,,
math_14,math,mid,0,attn_only,0.00016446111840195954,0.0,0.44311976432800293,,
math_14,math,mid,0,mlp_only,0.00013131256855558604,0.0,0.00414314866065979,,
math_14,math,mid,2,resid,0.00011556493700481951,0.0,0.4031117558479309,,
math_14,math,mid,2,attn_only,3.7634461023117183e-06,0.0,-0.0009982883930206299,,
math_14,math,mid,2,mlp_only,1.2471439731598366e-05,0.0,-0.0008772313594818115,,
math_14,math,mid,4,resid,0.0001228112814715132,0.0,0.37893807888031006,,
math_14,math,mid,4,attn_only,4.332046955823898e-06,0.0,-0.0005957186222076416,,
math_14,math,mid,4,mlp_only,3.0199121283658314e-06,0.0,0.00011450052261352539,,
math_14,math,mid,6,resid,0.00011609149805735797,0.0,0.3617481589317322,,
math_14,math,mid,6,attn_only,3.971209935116349e-06,0.0,0.0015237629413604736,,
math_14,math,mid,6,mlp_only,2.926717570517212e-06,0.0,-0.00100746750831604,,
math_14,math,mid,12,resid,4.656151759263594e-06,0.0,0.2946564555168152,,
math_14,math,mid,12,attn_only,8.023562259040773e-06,0.0,-0.003234952688217163,,
math_14,math,mid,12,mlp_only,5.586478891927982e-06,0.0,-0.00048282742500305176,,
math_14,math,mid,16,resid,5.358872385841096e-06,0.0,0.2816464304924011,,
math_14,math,mid,16,attn_only,1.2722580322588328e-05,0.0,-0.0011170804500579834,,
math_14,math,mid,16,mlp_only,1.6697066484994139e-07,0.0,-0.0011581778526306152,,
math_14,math,final,0,resid,0.6804090738296509,0.0,0.0,,
math_14,math,final,0,attn_only,1.8330051898956299,1.0,0.0,,
math_14,math,final,0,mlp_only,0.00025216725771315396,0.0,0.0,,
math_14,math,final,2,resid,0.637019693851471,0.0,0.0,,
math_14,math,final,2,attn_only,0.00010091339208884165,0.0,0.0,,
math_14,math,final,2,mlp_only,1.3086965736874845e-05,0.0,0.0,,
math_14,math,final,4,resid,0.8577035665512085,0.0,0.0,,
math_14,math,final,4,attn_only,4.2641399886633735e-06,0.0,0.0,,
math_14,math,final,4,mlp_only,0.00011471616744529456,0.0,0.0,,
math_14,math,final,6,resid,0.5824434161186218,0.0,0.0,,
math_14,math,final,6,attn_only,0.00012145725486334413,0.0,0.0,,
math_14,math,final,6,mlp_only,0.00010018207831308246,0.0,0.0,,
math_14,math,final,12,resid,1.0092504024505615,0.0,0.0,,
math_14,math,final,12,attn_only,2.65369289991213e-05,0.0,0.0,,
math_14,math,final,12,mlp_only,0.0005465970607474446,0.0,0.0,,
math_14,math,final,16,resid,1.5062131881713867,1.0,0.0,,
math_14,math,final,16,attn_only,8.740548946661875e-05,0.0,0.0,,
math_14,math,final,16,mlp_only,0.00010161079262616113,0.0,0.0,,
qa_11,qa,mid,0,resid,3.69990686976962e-08,0.0,0.5637918710708618,,
qa_11,qa,mid,0,attn_only,-1.0222976243312587e-08,0.0,0.5823726654052734,,
qa_11,qa,mid,0,mlp_only,2.3840817675591097e-07,0.0,0.01699259877204895,,
qa_11,qa,mid,2,resid,-5.315684248330399e-08,0.0,0.5257213711738586,,
qa_11,qa,mid,2,attn_only,8.998952694128093e-09,0.0,-0.0016240477561950684,,
qa_11,qa,mid,2,mlp_only,3.562869324014173e-07,0.0,-0.004071265459060669,,
qa_11,qa,mid,4,resid,7.296617354768387e-08,0.0,0.4704521894454956,,
qa_11,qa,mid,4,attn_only,1.6513428136022412e-07,0.0,-0.00014099478721618652,,
qa_11,qa,mid,4,mlp_only,1.2652486702791066e-07,0.0,-0.004493623971939087,,
qa_11,qa,mid,6,resid,1.1079043815698242e-07,0.0,0.4660643935203552,,
qa_11,qa,mid,6,attn_only,3.290134600320016e-07,0.0,0.0021398961544036865,,
qa_11,qa,mid,6,mlp_only,9.378868526255246e-08,0.0,0.000999540090560913,,
qa_11,qa,mid,12,resid,8.774071602601907e-08,0.0,0.4106130003929138,,
qa_11,qa,mid,12,attn_only,1.543369307910325e-07,0.0,0.006679177284240723,,
qa_11,qa,mid,12,mlp_only,5.0130608997278614e-08,0.0,0.002465158700942993,,
qa_11,qa,mid,16,resid,5.7196672287318506e-08,0.0,0.3628854751586914,,
qa_11,qa,mid,16,attn_only,1.0960189911202178e-07,0.0,0.006453990936279297,,
qa_11,qa,mid,16,mlp_only,9.938588618751965e-09,0.0,0.0024727284908294678,,
qa_11,qa,final,0,resid,1.1640412367341924e-06,0.0,0.0,,
qa_11,qa,final,0,attn_only,2.9800880838593002e-06,0.0,0.0,,
qa_11,qa,final,0,mlp_only,2.3386513703371747e-07,0.0,0.0,,
qa_11,qa,final,2,resid,2.7262724415777484e-06,0.0,0.0,,
qa_11,qa,final,2,attn_only,7.067824014939106e-08,0.0,0.0,,
qa_11,qa,final,2,mlp_only,2.367184379181708e-06,0.0,0.0,,
qa_11,qa,final,4,resid,2.2170897864270955e-06,0.0,0.0,,
qa_11,qa,final,4,attn_only,9.722324421090889e-07,0.0,0.0,,
qa_11,qa,final,4,mlp_only,5.885328846488846e-07,0.0,0.0,,
qa_11,qa,final,6,resid,6.840710966571351e-07,0.0,0.0,,
qa_11,qa,final,6,attn_only,1.2056761988787912e-07,0.0,0.0,,
qa_11,qa,final,6,mlp_only,4.9247802280660835e-08,0.0,0.0,,
qa_11,qa,final,12,resid,2.3232869352796115e-06,0.0,0.0,,
qa_11,qa,final,12,attn_only,7.039292313493206e-07,0.0,0.0,,
qa_11,qa,final,12,mlp_only,5.6250900826171346e-08,0.0,0.0,,
qa_11,qa,final,16,resid,1.339032792202488e-06,0.0,0.0,,
qa_11,qa,final,16,attn_only,6.259492693061475e-07,0.0,0.0,,
qa_11,qa,final,16,mlp_only,6.77672176152555e-08,0.0,0.0,,
code_15,code,mid,0,resid,0.0007421693298965693,0.0,0.007871687412261963,,
code_15,code,mid,0,attn_only,0.0007432845886796713,0.0,0.010652869939804077,,
code_15,code,mid,0,mlp_only,4.949661160935648e-06,0.0,0.0030516982078552246,,
code_15,code,mid,2,resid,2.3935594981594477e-06,0.0,0.007778078317642212,,
code_15,code,mid,2,attn_only,2.8288720841374015e-06,0.0,-0.00048223137855529785,,
code_15,code,mid,2,mlp_only,0.0011919887037947774,0.0,-0.0015327632427215576,,
code_15,code,mid,4,resid,0.001524214749224484,0.0,0.009615004062652588,,
code_15,code,mid,4,attn_only,4.348757556726923e-06,0.0,-0.0023916959762573242,,
code_15,code,mid,4,mlp_only,0.0015206477837637067,0.0,0.0017289519309997559,,
code_15,code,mid,6,resid,0.0015251648146659136,0.0,0.008565396070480347,,
code_15,code,mid,6,attn_only,0.0005673191044479609,0.0,-0.0008514225482940674,,
code_15,code,mid,6,mlp_only,4.385994998301612e-06,0.0,-0.0036969780921936035,,
code_15,code,mid,12,resid,0.0005653398693539202,0.0,0.004126459360122681,,
code_15,code,mid,12,attn_only,3.435031203480321e-06,0.0,-0.0027104318141937256,,
code_15,code,mid,12,mlp_only,0.0005675592692568898,0.0,0.0007333755493164062,,
code_15,code,mid,16,resid,0.0011947666062042117,0.0,0.002673894166946411,,
code_15,code,mid,16,attn_only,0.0015251272125169635,0.0,-0.00047078728675842285,,
code_15,code,mid,16,mlp_only,0.0015252818120643497,0.0,-0.0015922784805297852,,
code_15,code,final,0,resid,0.0015238671330735087,0.0,0.0,,
code_15,code,final,0,attn_only,0.0018338984809815884,0.0,0.0,,
code_15,code,final,0,mlp_only,0.001524697057902813,0.0,0.0,,
code_15,code,final,2,resid,0.0018059713765978813,0.0,0.0,,
code_15,code,final,2,attn_only,0.0015245915856212378,0.0,0.0,,
code_15,code,final,2,mlp_only,0.0005698124878108501,0.0,0.0,,
code_15,code,final,4,resid,0.006823624949902296,0.0,0.0,,
code_15,code,final,4,attn_only,0.0005302331992425025,0.0,0.0,,
code_15,code,final,4,mlp_only,4.531937065621605e-06,0.0,0.0,,
code_15,code,final,6,resid,0.010531011037528515,0.0,0.0,,
code_15,code,final,6,attn_only,0.0011972292559221387,0.0,0.0,,
code_15,code,final,6,mlp_only,2.6780478492582915e-06,0.0,0.0,,
code_15,code,final,12,resid,0.1311301440000534,0.0,0.0,,
